case,path_orig,path_pred_mask,path_truth_mask,expert_evaluation,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,AVGDIST,AVD,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
00008547_001.png,../dataset/Origin/00008547_001.png,../dataset/sample_3/00008547_001_s3.png,../dataset/Expert/00008547_001_expert.png,2,0.350132,0.212218,0.617598,0.331333,0.913318,0.315193,0.349955,0.558246,0.0368,728.659729,189.318656,187.068401,1.666668,0.352968,0.061877,0.007279,0.242852,0.992345,0.627201,0.350132,0.954597,0.007655,12825.0,7623.0,988143.0,39985.0,52810.0,20448.0
00008554_009.png,../dataset/Origin/00008554_009.png,../dataset/sample_3/00008554_009_s3.png,../dataset/Expert/00008554_009_expert.png,5,0.325163,0.194146,0.670231,0.302315,0.914425,0.287844,0.324988,0.88486,0.026636,146.102704,35.948393,41.886599,2.098627,0.36635,0.070656,0.008139,0.367474,0.972988,0.291589,0.325163,0.955206,0.027012,11316.0,27492.0,990290.0,19478.0,30794.0,38808.0
00008814_010.png,../dataset/Origin/00008814_010.png,../dataset/sample_3/00008814_010_s3.png,../dataset/Expert/00008814_010_expert.png,1,0.351724,0.213389,0.96086,0.332534,0.880886,0.309157,0.351476,0.356643,0.063528,445.193216,74.789314,344.505218,1.35273,0.404423,0.077405,0.007228,0.986209,0.935511,0.214028,0.351724,0.936398,0.064489,18092.0,66439.0,963792.0,253.0,18345.0,84531.0
00009368_006.png,../dataset/Origin/00009368_006.png,../dataset/sample_3/00009368_006_s3.png,../dataset/Expert/00009368_006_expert.png,2,0.216997,0.121703,0.560852,0.206948,0.902685,0.1956,0.216797,0.216997,0.029738,392.720002,65.090672,65.090672,1.087364,0.322496,0.05753,0.01415,0.121703,1.0,1.0,0.216997,0.948712,0.0,7452.0,0.0,987345.0,53779.0,61231.0,7452.0
00009437_008.png,../dataset/Origin/00009437_008.png,../dataset/sample_3/00009437_008_s3.png,../dataset/Expert/00009437_008_expert.png,3,0.41647,0.263001,0.775775,0.394975,0.913571,0.375651,0.416293,0.710239,0.047488,609.0,125.005867,137.396443,1.381281,0.373446,0.067457,0.005495,0.58638,0.965171,0.322905,0.41647,0.954737,0.034829,16937.0,35515.0,984177.0,11947.0,28884.0,52452.0
00009507_004.png,../dataset/Origin/00009507_004.png,../dataset/sample_3/00009507_004_s3.png,../dataset/Expert/00009507_004_expert.png,5,0.808062,0.67794,0.982586,0.801114,0.97272,0.789206,0.808008,0.825585,0.147646,60.108236,2.613319,3.69903,0.256434,0.15063,0.023544,0.000931,0.978776,0.986396,0.688055,0.808062,0.986169,0.013604,30529.0,13841.0,1003544.0,662.0,31191.0,44370.0
00009619_000.png,../dataset/Origin/00009619_000.png,../dataset/sample_3/00009619_000_s3.png,../dataset/Expert/00009619_000_expert.png,2,0.459038,0.297891,0.653666,0.449332,0.951225,0.437558,0.45894,0.512581,0.048488,391.062655,55.223999,55.057511,1.411316,0.211788,0.033587,0.004621,0.308614,0.998718,0.895542,0.459038,0.974987,0.001282,11128.0,1298.0,1011220.0,24930.0,36058.0,12426.0
00010277_000.png,../dataset/Origin/00010277_000.png,../dataset/sample_3/00010277_000_s3.png,../dataset/Expert/00010277_000_expert.png,4,0.552044,0.381257,0.866675,0.493209,0.791099,0.416935,0.55158,0.650414,0.152414,189.504617,23.112125,46.87143,0.853046,0.794987,0.174441,0.003182,0.848758,0.884592,0.409047,0.552044,0.88151,0.115408,76558.0,110604.0,847772.0,13642.0,90200.0,187162.0
00010381_000.png,../dataset/Origin/00010381_000.png,../dataset/sample_3/00010381_000_s3.png,../dataset/Expert/00010381_000_expert.png,3,0.36949,0.22661,0.837506,0.320335,0.776236,0.269644,0.368988,0.461964,0.074534,178.314329,30.969873,90.204164,0.660265,0.75055,0.16624,0.006692,0.799826,0.875186,0.240235,0.36949,0.871642,0.124814,39437.0,124723.0,874546.0,9870.0,49307.0,164160.0
00010447_018.png,../dataset/Origin/00010447_018.png,../dataset/sample_3/00010447_018_s3.png,../dataset/Expert/00010447_018_expert.png,3,0.473699,0.310358,0.716952,0.444449,0.895235,0.417067,0.473483,0.974188,0.064488,329.028874,69.002071,68.460696,1.11775,0.466374,0.094525,0.004357,0.46178,0.972124,0.48625,0.473699,0.944542,0.027876,26170.0,27650.0,964254.0,30502.0,56672.0,53820.0
00010815_006.png,../dataset/Origin/00010815_006.png,../dataset/sample_3/00010815_006_s3.png,../dataset/Expert/00010815_006_expert.png,5,0.856152,0.748485,0.874242,0.849609,0.974763,0.83774,0.856102,0.856152,0.191873,32.202484,1.437228,1.437228,0.217765,0.139349,0.022349,0.000659,0.748485,1.0,1.0,0.856152,0.987218,0.0,39886.0,0.0,995287.0,13403.0,53289.0,39886.0
00011157_001.png,../dataset/Origin/00011157_001.png,../dataset/sample_3/00011157_001_s3.png,../dataset/Expert/00011157_001_expert.png,2,0.338908,0.204027,0.605593,0.323076,0.910738,0.306825,0.338725,0.417246,0.041679,552.667169,124.472115,123.928844,1.057986,0.339215,0.059022,0.00765,0.214125,0.997061,0.81225,0.338908,0.953176,0.002939,12585.0,2909.0,986893.0,46189.0,58774.0,15494.0
00011237_006.png,../dataset/Origin/00011237_006.png,../dataset/sample_3/00011237_006_s3.png,../dataset/Expert/00011237_006_expert.png,5,0.519079,0.350511,0.837288,0.494596,0.904282,0.466908,0.518882,0.725236,0.082943,208.081715,31.900565,53.0704,1.356637,0.421015,0.0772,0.003633,0.715738,0.958839,0.407196,0.519079,0.949601,0.041161,28520.0,41520.0,967209.0,11327.0,39847.0,70040.0
00011355_011.png,../dataset/Origin/00011355_011.png,../dataset/sample_3/00011355_011_s3.png,../dataset/Expert/00011355_011_expert.png,3,0.304123,0.179331,0.872778,0.257612,0.737018,0.206837,0.303513,0.336557,0.070164,269.703541,34.577309,168.7144,0.685319,0.784499,0.187173,0.008973,0.903628,0.841928,0.182827,0.304123,0.844252,0.158072,35687.0,159508.0,849575.0,3806.0,39493.0,195195.0
00011450_000.png,../dataset/Origin/00011450_000.png,../dataset/sample_3/00011450_000_s3.png,../dataset/Expert/00011450_000_expert.png,3,0.315453,0.187263,0.593943,0.304776,0.925389,0.292248,0.315302,0.323056,0.03908,543.798676,52.906919,52.860775,1.308928,0.272848,0.046288,0.00851,0.188112,0.999774,0.976466,0.315453,0.961188,0.000226,9377.0,226.0,998502.0,40471.0,49848.0,9603.0
